,time,asv_1,asv_2
199,67.99925494194031,"(63.33002949082476, 10.079948513953605)","(63.330718472573395, 10.079709590553037)"
200,68.60320997238159,"(63.33003378800822, 10.079951092263684)","(63.330714175389936, 10.079707298721857)"
201,68.99964690208435,"(63.33003808519168, 10.079953670573762)","(63.33070987820648, 10.079705006890675)"
202,69.60311484336853,"(63.33004238237514, 10.079956248883839)","(63.33070558102301, 10.079702715059494)"
203,69.99918794631958,"(63.330046679558606, 10.079958827193918)","(63.330701283839545, 10.079700423228314)"
204,70.60327100753784,"(63.33005126322097, 10.079961405503997)","(63.330696986656086, 10.079698131397134)"
205,70.99938201904297,"(63.33005584688334, 10.079963983814075)","(63.330692402993726, 10.079695839565954)"
206,71.60437393188477,"(63.330060144066806, 10.079966275645255)","(63.33068781933137, 10.079693547734772)"
207,71.99944496154785,"(63.330064441250265, 10.079968567476435)","(63.33068352214789, 10.079691255903592)"
208,72.6039469242096,"(63.33006845195483, 10.079971145786512)","(63.33067922496443, 10.079688964072412)"
209,73.00019001960754,"(63.330072462659395, 10.079973724096591)","(63.33067492778096, 10.07968667224123)"
210,73.60305786132812,"(63.330076759842854, 10.079975729448874)","(63.3306706305975, 10.07968438041005)"
211,73.99925184249878,"(63.33008105702632, 10.079977734801156)","(63.33066604693514, 10.079682375057768)"
212,74.60323882102966,"(63.330085354209785, 10.07997974015344)","(63.33066146327278, 10.079680369705486)"
213,75.00024485588074,"(63.330089651393244, 10.079981745505723)","(63.330657166089324, 10.079678077874306)"
214,75.60383296012878,"(63.33009394857671, 10.07998317790021)","(63.33065286890586, 10.079675786043124)"
215,75.99935293197632,"(63.330098245760176, 10.079984610294698)","(63.33064857172239, 10.079673494211942)"
216,76.6042890548706,"(63.33010282942253, 10.079985756210288)","(63.33064427453893, 10.079671202380762)"
217,76.99992489814758,"(63.33010741308489, 10.07998690212588)","(63.330639690876566, 10.079668910549582)"
218,77.6038670539856,"(63.330111710268355, 10.079987475083675)","(63.330635107214206, 10.0796666187184)"
219,78.00023889541626,"(63.330116007451814, 10.07998804804147)","(63.33063081003074, 10.079664613366118)"
220,78.60321497917175,"(63.33012059111418, 10.079988620999265)","(63.33062651284728, 10.079662608013836)"
221,79.00026082992554,"(63.33012517477655, 10.07998919395706)","(63.33062221566382, 10.079660316182654)"
222,79.60317301750183,"(63.3301297584389, 10.07998919395706)","(63.33061791848036, 10.079658024351474)"
223,79.99940991401672,"(63.33013434210126, 10.07998919395706)","(63.330613334818, 10.079656018999192)"
224,80.60406804084778,"(63.33013892576363, 10.07998919395706)","(63.33060875115564, 10.079654013646909)"
225,81.00023984909058,"(63.330143509425994, 10.07998919395706)","(63.33060445397217, 10.079651721815729)"
226,81.60324096679688,"(63.330148093088354, 10.07998919395706)","(63.33060015678871, 10.079649429984547)"
227,82.00026988983154,"(63.33015267675071, 10.07998919395706)","(63.33059614608415, 10.07964771111116)"
228,82.6039309501648,"(63.33015726041307, 10.079988907478162)","(63.330592135379575, 10.079645992237776)"
229,82.99999189376831,"(63.33016184407543, 10.079988620999265)","(63.33058783819611, 10.07964427336439)"
230,83.60329389572144,"(63.330166427737794, 10.079988334520367)","(63.33058354101265, 10.079642554491006)"
231,83.99991393089294,"(63.33017101140016, 10.07998804804147)","(63.33057924382919, 10.079641408575416)"
232,84.60306787490845,"(63.330175595062514, 10.07998804804147)","(63.330574946645726, 10.079640262659824)"
233,85.0001928806305,"(63.33018017872487, 10.07998804804147)","(63.33057064946226, 10.079639403223133)"
234,85.60312294960022,"(63.33018447590834, 10.079987761562572)","(63.33056635227879, 10.07963854378644)"
235,86.00030183792114,"(63.3301887730918, 10.079987475083675)","(63.33056234157422, 10.079637970828646)"
236,86.6043689250946,"(63.330193356754165, 10.079987188604777)","(63.330558330869664, 10.07963739787085)"
237,86.99922204017639,"(63.33019794041653, 10.07998690212588)","(63.330553747207304, 10.079636538434157)"
238,87.60410904884338,"(63.330202524078885, 10.079986615646982)","(63.33054916354494, 10.079635678997464)"
239,88.00022888183594,"(63.330207107741245, 10.079986329168085)","(63.33054486636148, 10.079634819560772)"
240,88.60303497314453,"(63.330211691403605, 10.079986042689187)","(63.33054056917801, 10.07963396012408)"
241,89.00034284591675,"(63.330216275065965, 10.07998575621029)","(63.33053598551565, 10.07963252772959)"
242,89.60324287414551,"(63.330220858728325, 10.079985469731392)","(63.33053140185329, 10.079631095335102)"
243,90.00006103515625,"(63.33022544239069, 10.079985183252495)","(63.33052710466983, 10.079629662940615)"
244,90.6042869091034,"(63.33023002605305, 10.079984896773595)","(63.33052280748637, 10.079628230546128)"
245,91.00003004074097,"(63.33023460971541, 10.079984610294698)","(63.330518223824, 10.079626511672743)"
246,91.60372400283813,"(63.33023890689887, 10.0799843238158)","(63.33051364016164, 10.079624792799356)"
247,92.00056099891663,"(63.330243204082336, 10.079984037336903)","(63.330509342978175, 10.079623073925971)"
248,92.60297298431396,"(63.3302477877447, 10.079983750858005)","(63.33050504579471, 10.079621355052586)"
249,93.00038599967957,"(63.33025237140707, 10.079983464379108)","(63.33050046213235, 10.079619349700303)"
250,93.60321593284607,"(63.33025695506943, 10.07998317790021)","(63.330495878469996, 10.079617344348021)"
251,93.99924802780151,"(63.33026153873178, 10.079982891421313)","(63.33049158128654, 10.079615625474634)"
252,94.60309600830078,"(63.33026612239414, 10.079982604942415)","(63.33048728410307, 10.07961390660125)"
253,94.99927687644958,"(63.3302707060565, 10.07998231846352)","(63.330482986919606, 10.079611901248967)"
254,95.60392093658447,"(63.33027500323996, 10.07998203198462)","(63.33047868973615, 10.079609895896683)"
255,95.99927186965942,"(63.33027930042343, 10.079981745505723)","(63.33047410607378, 10.079608177023298)"
256,96.60394382476807,"(63.33028359760689, 10.079981745505723)","(63.33046952241141, 10.079606458149913)"
257,96.99945187568665,"(63.33028789479035, 10.079981745505723)","(63.330465225227954, 10.079604452797629)"
258,97.60400199890137,"(63.330292191973825, 10.079982318463518)","(63.33046092804449, 10.079602447445346)"
